"","Species","Pool-01-100","Pool-02-100","Pool-03-100","Pool-04-100","Pool-05-100","Pool-06-500","Pool-07-500","Pool-08-500","Pool-09-500","Pool-10-500","Pool-11-1000","Pool-12-1000","Pool-13-1000","Pool-14-1000","Pool-15-1000","Pool-C1-250","Pool-C2-250","Pool-C3-250","Pool-C4-250","Pool-C5-250","Pool-U1-250","Pool-U2-250","Pool-U3-250","Pool-U4-250","Pool-U5-250","Trap-01","Trap-02","Trap-03","Trap-04","Trap-05","Trap-06","Trap-07","Trap-08","Trap-09","Trap-10"
"11","Aphis craccivora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050407940734695,NA,NA,0.0178857682703928,NA,NA
"12","Aphis spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000245810298312882
"13","Aphis varians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00460465570444247
"14","Aploneura spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00225676062902469,NA,NA,NA,0.000400063021703928,NA,NA,0.0141665314104279,NA,0.000946083822576324
"15","Artoriopsis spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0803938408673506,NA,NA,NA,NA,NA
"16","Atheta spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00163528979776956,NA,0.00357466645345613,NA,0.0231986768197386,0.00113478451961593,0.0666300868810275,NA,NA,0.0783322727682781
"17","Bactericera cockerelli",0.00204422079913344,NA,0.141543246435703,0.00213332560606336,NA,0.0034938138835718,NA,0.00328967009861334,0.000357650174358896,NA,NA,NA,0.00593045059889206,0.00284357086913944,NA,0.00171400251437626,NA,0.0720940302068663,0.000189498373928042,NA,0.00156886731883513,NA,0.0719680390739247,NA,NA,0.239118779749452,NA,NA,0.304360121857878,NA,NA,0.507508184046986,0.00255226762674657,NA,0.00529153981500093
"18","Bradysia pallipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000603517870701528,0.000747850202708505,NA,NA,NA,NA,NA,NA
"19","Brevicoryne brassicae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168967577196156,NA,NA
"20","Carpophilus sexpustulatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000314454529112673,NA,NA,NA,NA,NA,NA,NA,NA
"21","Cortinicara spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00397561572971903,NA,NA,0.0121515812775727
"22","Ctenarytaina spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246673892708326,NA
"23","Cypha spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000286403417527636,NA,NA,NA,NA,NA
"24","Diadegma semiclausum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000376126771504115,0.0784674731382543,NA,NA,NA,NA,NA,NA,0.0609496033727811,NA
"25","Diadegma spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00625755830908908,NA
"26","Diuraphis noxia",NA,0.00196729088331469,0.00421265311165506,0.0155600242199229,NA,NA,0.000972096764491333,NA,0.00270274453907658,NA,0.00185774783895916,0.000241061447735954,NA,0.00131588232337476,NA,NA,0.000830365285286382,0.00856404990802947,0.0068437391689254,NA,NA,0.000834622356840356,0.00822642817887749,0.00692534380798481,NA,0.0868348456662116,0.00139466424428854,0.00100687403554225,0.0390016971725981,0.0179592145947953,0.386937264308907,0.0548001282134686,0.461323584683939,0.528456807760759,0.348691344863762
"27","Diuraphis spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00518575120529065,NA,NA,0.00107741130898683,NA,0.0414088810171844,0.000731401744808157,0.0464277769822579,0.00950951774530861,0.0062738791255439
"28","Dysaphis aucupariae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00814603895571759
"29","Eolachesilla spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0859185298792717,NA,NA
"30","Erasmoneura spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00286876553094431,0.182773984231835,NA,0.00226706723426844,NA,NA,NA,0.00374266323337737,0.0134389544398121,NA
"31","Gabrius spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00195178673242349,NA,NA,NA,NA,NA,NA,NA,NA
"32","Heterococcus spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198103678358369,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Limothrips denticornis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00451079600382317,0.00254593221529795,0.00120021206520094,NA,NA,NA,NA,NA,NA
"34","Linepithema spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251002523368895,NA,NA
"35","Lipaphis erysimi/pseudobrassicae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00305487098553955,NA
"36","Lonchoptera bifurcata/uniseta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278349730630239,NA,NA,NA,NA,NA
"37","Melaphis rhois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240125953904482,0.0491091228396998,0.032060983594973,0.398670440990911,0.0247552171323888,0.022420591114836,0.351888220170015,0.00899052798452606,0.0292642652754786,0.0688494967245648
"38","Melaphis spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0024669514663495,0.000444573644607572,0.000259033800975082,0.00340060085140265,0.00038913507816255,NA,0.00175666741545725,NA,NA,NA
"39","Metopolophium dirhodum",NA,0.025255866009895,0.031774837792491,0.0677951601721837,0.133881907614574,NA,0.0227926113493335,0.0351410205910992,0.0564587694628479,0.0782650168247385,NA,0.0127628210257723,0.0422653532863143,0.115784463187493,0.0642675034501766,0.001567806174994,0.0400793629196753,0.0381286219959363,0.171613508338165,0.208463396216729,NA,0.0369886504749303,0.0398531058643194,0.16984462906162,0.234248976698024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Metopolophium spp.",NA,NA,NA,NA,0.000311875464310246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000203140961693777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Myzus persicae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00306275717091262,NA,NA
"42","Myzus spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016228130868386,NA,NA
"43","Nasonovia ribisnigri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00293513212763033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Nysius clevelandensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0507670471442493,0.00633881512167069,0.0450417692385631,0.0424397130464204,0.00440457755465292
"45","Nysius spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000188063385752057,NA,0.00223513904877902,NA,0.025175730624639,0.00771145019912648,NA,NA,0.0340141817798517,0.00211225360992116
"46","Propsocus pulchripennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0431716506611163,0.11862526029285,0.291997702390596,0.0184699301144811,0.295057781665972,0.282011146829402,NA,NA,0.0187140580517009,0.0187384197270981
"47","Propsocus spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00250479297327681,0.00118415451874323,NA,0.0023441497108512,0.00240711867797319,NA,NA,NA,NA
"48","Psychomora spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202623433853941,0.17245890630817,0.288560451705419,0.00140933265168056,0.174483061712532,0.129538705968247,0.000192234834861436,0.00341278656187407,NA,NA
"49","Rhizoecus spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016751011574224
"50","Rhopalosiphum insertum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00175973596667997,NA,0.00518600783366639,NA,NA,NA,NA,0.00317597754334077,NA,NA
"51","Rhopalosiphum nymphaeae/padi",NA,0.482366069877045,0.02191816957873,0.00626186198306668,0.00529751119368563,NA,0.469167195319412,0.030946104262099,0.00363425717784375,0.0202896582543298,NA,0.481747927463155,0.0159150452691425,0.00825322832900644,0.0087444435948541,7.25278951659566e-05,0.460210371737032,0.0050371387980613,0.00482233326779135,0.0106357259891056,NA,0.463936324324961,0.00716973471699922,0.00484604775783116,0.00974815741649004,NA,NA,0.0450787844333571,NA,0.0426514150852855,0.0210732823106239,NA,0.098970810294348,NA,NA
"52","Rhopalosiphum padi",NA,0.485014221989787,0.332924564266001,0.147421720870863,0.111384636313793,NA,0.500739917092511,0.324605108617547,0.0871784493773292,0.239823302293929,NA,0.498606727620476,0.236243703146756,0.143135576070701,0.156316080272015,0.00348912660124787,0.483628131649567,0.154019832271755,0.158994897474179,0.104172585133847,NA,0.487075563075558,0.154969614093222,0.141783872206639,0.115660456018953,0.000626082379717488,0.00162827392032482,0.000917708416328738,0.0121765402309748,0.00337172844951692,0.000481965637445405,NA,0.0647176506211777,NA,0.00013719644556998
"53","Rhopalosiphum rufiabdominale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00945690168353203,0.123913804977394,NA,0.00177455980303713,0.0544462239420123,0.0093180023239445,NA,0.00344760720165281,0.00266069408417961,0.249886176050023
"54","Rhopalosiphum spp.",NA,0.00539655123995824,0.00247927153266891,0.000528700153877937,0.000549679457139485,NA,0.00632817947425233,0.0031758263583417,0.000644861373882463,0.00237427953234318,NA,0.00664146244286073,0.00166960325318215,0.00132505743348323,0.000580725465461491,NA,0.0127444327091296,NA,NA,NA,NA,0.0111648397677108,NA,NA,NA,0.00378207268318655,0.0993746218397637,0.0007697004371831,NA,0.0411200387745214,0.0131016030901112,NA,0.012977277950515,NA,0.0980986186689619
"55","Sericoderus lateralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00203403595473997,0.00256291069242146,NA,0.01771632410562
"56","Tachyporus nitidulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00172262430521927,NA,NA,NA,NA,NA
"57","Tachyporus spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00133551158825387,NA,NA,0.0200557931962504,NA,0.024132813284899
"58","Tetraneura nigriabdominalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00212868156538387,NA,NA,NA,NA
"59","Therioaphis spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035597712303068,0.00283159104143431,0.00713000258301152,0.00524762684612409,0.0106416763773245,NA,0.000264817873120195,NA,NA,0.000117188630591025
"60","Therioaphis trifolii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331407984992072,0.159153730301513,0.315600420586351,0.210196608669748,0.133879913557273,0.0285966278217607,0.00387979201412603,0.000717380892465131,0.00456588244075266,0.0481645271729113
"61","Thrips spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000542162981228746,NA,NA,NA,NA,NA,NA,NA,NA
