"","Species","Pool-01-100","Pool-02-100","Pool-03-100","Pool-04-100","Pool-05-100","Pool-06-500","Pool-07-500","Pool-08-500","Pool-09-500","Pool-10-500","Pool-11-1000","Pool-12-1000","Pool-13-1000","Pool-14-1000","Pool-15-1000","Pool-C1-250","Pool-C2-250","Pool-C3-250","Pool-C4-250","Pool-C5-250","Pool-U1-250","Pool-U2-250","Pool-U3-250","Pool-U4-250","Pool-U5-250","Trap-01","Trap-02","Trap-03","Trap-04","Trap-05","Trap-06","Trap-07","Trap-08","Trap-09","Trap-10"
"11","Bactericera cockerelli",0.00719774712424228,NA,0.180986008122195,0.00466227173376578,NA,0.011923997300227,NA,0.00491887295392923,0.000975405335105922,NA,NA,NA,0.0114954339646567,0.00753841390658211,NA,0.00562341359435695,NA,0.120769681976996,NA,NA,0.00542938202975359,NA,0.124285373497742,NA,NA,0.309977133790657,NA,NA,0.538775429352455,NA,NA,0.895416110369381,0.000593524383221863,NA,NA
"12","Bradysia pallipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00159024437021528,0.00116871025889904,NA,NA,NA,NA,NA,NA
"13","Brevicoryne brassicae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214908978163618,NA,NA
"14","Diadegma semiclausum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000653320266927995,0.128348407166311,NA,NA,NA,NA,NA,NA,0.0671917436175991,NA
"15","Diadegma spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0068984247691472,NA
"16","Diuraphis noxia",NA,0.00488111370040934,0.00652735075056313,0.0634033702319678,NA,NA,0.00168593711823977,NA,0.00888702638652062,NA,0.0047470607782015,0.000499199201281278,NA,0.0030682423006947,NA,NA,0.00200679595363771,0.0275496671852286,0.0205259336896382,NA,NA,0.00205834902923809,0.0262365609087993,0.0222867634959895,NA,0.0234961967427318,0.00228123739846765,0.0026530710096054,0.00356555672206485,0.0176912993245645,0.157299592248518,0.00282599020916778,0.648110909332507,0.575665399239544,0.43611306195788
"17","Diuraphis spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168463297400719,NA,NA,0.00168373511875285,NA,0.0144464528423501,0.000967957276368491,0.0590512468441334,0.010483432916893,0.0100101241346601
"18","Dysaphis aucupariae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129971999014949
"19","Lipaphis erysimi/pseudobrassicae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00336773492667029,NA
"20","Lonchoptera bifurcata/uniseta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0328497156061145,NA,NA,NA,NA,NA
"21","Metopolophium dirhodum",NA,0.0148519958175279,0.0628319166077506,0.204628780934922,0.388665865878446,NA,0.0274082327130574,0.120644091769334,0.250339585561111,0.300735985976309,NA,0.0145062434566771,0.168743263540148,0.464939591805497,0.281313129755454,0.00593894178855404,0.0302962208723945,0.0678667975823111,0.300354074833927,0.511641200453119,NA,0.0302730071940667,0.0669219442776411,0.31092555494903,0.522379544086472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Metopolophium spp.",NA,NA,NA,NA,0.00048820690305226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Myzus spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00206404748195066,NA,NA
"24","Nasonovia ribisnigri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00509823136870596,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Nysius clevelandensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177112671122508,0.00838896306186026,0.0572883908402356,0.0467861669382582,0.00702760878884339
"26","Nysius spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000326660133463997,NA,0.00588949799421439,NA,0.0297113846427302,0.00269031905502543,NA,NA,0.0374977367372805,0.00337015113235254
"27","Rhopalosiphum insertum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00305660553455598,NA,0.0136649139350157,NA,NA,NA,NA,0.00403950923506223,NA,NA
"28","Rhopalosiphum padi",NA,0.967876551429871,0.657893655152003,0.401484171190862,0.267493879287218,NA,0.968734598401886,0.740319010957233,0.253793242969856,0.575325780132245,NA,0.984710291130201,0.639833056040787,0.350332740789185,0.492102901308627,0.00699070243587766,0.963261277498839,0.329193338603963,0.207115194493381,0.238555864711502,NA,0.963414192630033,0.315644870729721,0.228276739284306,0.240969405113978,NA,0.00202776657641569,0.00155028848151641,0.000336747023750569,0.00662104514752933,0.000168144940939089,NA,0.0049519422421048,NA,0.000218900208867283
"29","Rhopalosiphum rufiabdominale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164263381399039,0.20268448643355,NA,0.00277321078382822,0.0642552435122645,0.00325080219148906,NA,0.00438499357753466,0.00293318848451928,0.398699367925647
"30","Tachyporus nitidulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020329719161038,NA,NA,NA,NA,NA
"31","Tetraneura nigriabdominalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000742640155814312,NA,NA,NA,NA
"32","Therioaphis spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00618320966913995,0.00463160320294948,0.0187872588662117,0.00820078046074916,0.0125588784216139,NA,0.000350467289719626,NA,NA,0.000186977261740804
"33","Therioaphis trifolii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575645153763591,0.260326055648367,0.831593920311976,0.328486817344453,0.157999688944188,0.00997659982905264,0.00513462394303516,0.000912433007042565,0.00503349628824914,0.0768476545754704
"34",NA,NA,0.0123903390521918,0.0227758504463919,0.0648752027074667,0.0986492136726935,NA,0.00217123176681676,0.0096888626752599,0.0329903760006936,0.0240581055128056,NA,0.000284266211840728,0.0188544356240394,0.0413099516108272,0.0282081096001949,NA,0.00443570567512845,0.0233607916145979,0.0456208946274285,0.0408486069711476,NA,0.004254451146662,0.0226171576167875,0.0489640167888569,0.0413044047214007,0.0383708992486817,0.399700443573939,0.120874554491841,0.115009012935047,0.574981114468539,0.793714181624561,0.0869158878504673,0.156344952828099,0.24414267608184,0.0450888826056422
